"name","sex","election_type","district","party","initials","position"
"Gonzalo Fernández Villegas","0","congress","CANTABRIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Inés Gutiérrez Salazar","1","congress","CANTABRIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Carlos Pracht Ferrer","0","congress","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Graciela Gómez González","1","congress","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Hugo Nieto Valdés","0","congress","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"María Carmen Esteban Ayarza","1","congress","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"Juan Salmerón Jiménez","0","congress","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"Román San Emeterio Pedraja","0","congress","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Asunción Puente Lazcano","1","congress","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"María Isabel Cordera Castro","1","congress","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Jesús Toribio González","0","congress","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Álvaro Martín Quijano","0","congress","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Rosa Ana Alonso Clusa","1","congress","CANTABRIA","PODEMOS","PODEMOS","1"
"[u'Alejandro Rub\xe9n Ahumada \xc1vila ']","0","congress","CANTABRIA","Independiente","PODEMOS","2"
"[u'M\xf3nica de la Parte Gregorio ']","1","congress","CANTABRIA","Independiente","PODEMOS","3"
"Rafael Iván Ramírez Barrios","0","congress","CANTABRIA","Independiente","PODEMOS","4"
"Elena Brizuela Tueros","1","congress","CANTABRIA","Independiente","PODEMOS","5"
"Sergio Tamayo Gilabert","0","congress","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"Andrea González Valle","1","congress","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"Fernando Agúndez de la Cruz","0","congress","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"Dahir Elguero Salcines","1","congress","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","4"
"Marcos Gutiérrez Sebastián","0","congress","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","5"
"Francisco Javier Fernández González","0","senate","CANTABRIA","PARTIDO POPULAR","PP","1"
"Blanca Azucena Martínez Gómez","1","senate","CANTABRIA","PARTIDO POPULAR","PP","2"
"María Esther Merino Portugal","1","senate","CANTABRIA","PARTIDO POPULAR","PP","3"
"Miguel Ángel González Vega","0","senate","CANTABRIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"María Concepción Linaza López","1","senate","CANTABRIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Manuel Ceballos Pérez","0","senate","CANTABRIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"David Acosta Desmedt","0","senate","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Carlos Javier Fernández Pérez","0","senate","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Julia María Caballero Morales","1","senate","CANTABRIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Carmen Rosa Rotella Aguado","1","senate","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Marta San Emeterio Luna","1","senate","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Vicente José Bengochea Botín","0","senate","CANTABRIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Kevin Botejara López","0","senate","CANTABRIA","PODEMOS","PODEMOS","1"
"Montserrat Obregón Crespo","1","senate","CANTABRIA","PODEMOS","PODEMOS","2"
"Pilar Tueros Sainz","1","senate","CANTABRIA","PODEMOS","PODEMOS","3"
"Mercedes Boix Rovira","1","senate","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"Alfonso Leonardo García-Oliva Mascarós","0","senate","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"Marta Peredo Escobedo","1","senate","CANTABRIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"Artemi Vicent Rallo Lombarte","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Susana Ros Martinez","1","congress","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Juan Miguel Salvador Pérez","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Ruth Sanz Monroig","1","congress","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Salvador Hugo López Bernado","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Miguel Barrachina Ros","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","1"
"Óscar Clavell Lopez","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","2"
"Ana Montagut Borillo","1","congress","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","3"
"Alfredo Gonzalez Prieto","0","congress","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","4"
"Nieves Eugenio Bayo","1","congress","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","5"
"Domingo Lorenzo Rodriguez","0","congress","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"María Sandra Julia Julia","1","congress","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Francisco José Vicent Melchor","0","congress","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Domingo José Vicent Font","0","congress","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"María Araceli de Moya Sancho","1","congress","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"Alberto Polo Cuevas","0","congress","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"José Bernadó Simarro","0","congress","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Paula Bernat Gómez","1","congress","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Sivia Vicente Rodríguez","1","congress","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Juan Emilio Adrián Serrano","0","congress","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Sebastián Bretones López","0","congress","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","1"
"Eloina Aguilella Arzo","1","congress","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","2"
"Enric Moya Marza","0","congress","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","3"
"Milagros María Martínez Vargas","1","congress","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","4"
"Ángel Rodríguez Casado","0","congress","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","5"
"Marta Sorli Fresquet","1","congress","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","1"
"Claudia Varella Fernandez","1","congress","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","2"
"Álex Rodriguez Garcia","0","congress","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","3"
"Pau Sancho Puerto","0","congress","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","4"
"Santi Cortells Rodriguez","0","congress","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","5"
"Josep Lluis Grau Valles","0","senate","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Rocío Ibáñez Candelera","1","senate","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Benjamín Dembilio Vall","0","senate","CASTELLÓN/CASTELLÓ","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Salome Pradas Ten","1","senate","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","1"
"Manuel Guillermo Altava Lavall","0","senate","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","2"
"Merche Mallol Gil","1","senate","CASTELLÓN/CASTELLÓ","PARTIDO POPULAR","PP","3"
"Félix del Pozo Lopez","0","senate","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Benjamín Marti Esbri","0","senate","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"María del Rosario del Vigo Sanchez","1","senate","CASTELLÓN/CASTELLÓ","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Benjamín Marco Arnau","0","senate","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Pedro Tejedo Aznar","0","senate","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"María Teresa Monferrer Delíbano","1","senate","CASTELLÓN/CASTELLÓ","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Jordi Navarrete Pla","0","senate","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","1"
"Emilia Sánchez Pantoja Belenguer","1","senate","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","2"
"Enric Pla Vall","0","senate","CASTELLÓN/CASTELLÓ","COMPROMÍS-PODEMOS-ÉS EL MOMENT","PODEMOS-COMPROMÍS","3"
"Jesús Monleón Peiro","0","senate","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","1"
"Norma Beatriz Fernández Bermúdez","1","senate","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","2"
"Francisco Porcar Rebollar","0","senate","CASTELLÓN/CASTELLÓ","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMU","EUPV-UPeC","3"
"Rosa María Romero Sánchez","1","congress","CIUDAD REAL","PARTIDO POPULAR","PP","1"
"María del Carmen Quintanilla Barba","1","congress","CIUDAD REAL","PARTIDO POPULAR","PP","2"
"José Alberto Martín Toledano Suárez","0","congress","CIUDAD REAL","PARTIDO POPULAR","PP","3"
"Santiago Lucas Torres López Casero","0","congress","CIUDAD REAL","PARTIDO POPULAR","PP","4"
"Elena Arroyo Villuendas","1","congress","CIUDAD REAL","PARTIDO POPULAR","PP","5"
"Isabel Rodríguez García","1","congress","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"José María Barreda Fontes","0","congress","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Gema María García Ríos","1","congress","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Emiliano Almansa Rodríguez","0","congress","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Manuela Castaño Serrano","1","congress","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Francisco Javier Fernández-Bravo García","0","congress","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"José María Becerra Ponce","0","congress","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Gonzalo Acero Naranjo","0","congress","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Amparo Molinillo Linares","1","congress","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"María del Mar Claros Ruiz","1","congress","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"[u'Juana Caro Mar\xedn ']","1","congress","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"[u'Beatriz Oc\xf3n Muela ']","1","congress","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"[u'Pedro C\xe9sar Mellado Moreno ']","0","congress","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"María Elena Gónzalez Cárdenas ","1","congress","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","4"
"[u'Jes\xfas Manuel Manch\xf3n Sierra ']","0","congress","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","5"
"Juan Pablo Wert Ortega","0","congress","CIUDAD REAL","PODEMOS","PODEMOS","1"
"María Teresa Arévalo Caraballo","1","congress","CIUDAD REAL","PODEMOS","PODEMOS","2"
"Ana Belén Jímenez Cuadra","1","congress","CIUDAD REAL","PODEMOS","PODEMOS","3"
"José Antonio Férnandez Vera","0","congress","CIUDAD REAL","PODEMOS","PODEMOS","4"
"Ligia Mirian Pacheco Guevara","1","congress","CIUDAD REAL","PODEMOS","PODEMOS","5"
"María Amparo Mesa Cumplido","1","congress","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Juan Fernández Fernández","0","congress","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Trinidad Maroto Mojonero","1","congress","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"María Carmen Acosta Torres","1","congress","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Carlos Álvaro Rodríguez","0","congress","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Carlos Manuel Cotillas López","0","senate","CIUDAD REAL","PARTIDO POPULAR","PP","1"
"Miguel Ángel Valverde Menchero","0","senate","CIUDAD REAL","PARTIDO POPULAR","PP","2"
"Cristina Flora Molina Ciudad","1","senate","CIUDAD REAL","PARTIDO POPULAR","PP","3"
"Jesús Martín Rodríguez","0","senate","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Ana María Martínez Losa","1","senate","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Luis Rubio Bremard","0","senate","CIUDAD REAL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Ángela López Castro","1","senate","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Javier Molinero Fernández","0","senate","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Richard Andrés Domínguez","0","senate","CIUDAD REAL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"[u'Miriam Salgado Fern\xe1ndez ']","1","senate","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"[u'Miguel Ram\xedrez Mu\xf1oz ']","0","senate","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"Carmen de la Hoz Calderón ","1","senate","CIUDAD REAL","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"Luis Benítez de Lugo Enrich","0","senate","CIUDAD REAL","PODEMOS","PODEMOS","1"
"Nuria Moraga Yébenes","1","senate","CIUDAD REAL","PODEMOS","PODEMOS","2"
"Clorinda Ivonne Tejada Chauca","1","senate","CIUDAD REAL","PODEMOS","PODEMOS","3"
"Jerónimo Romero-Nieva Lozano","0","senate","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Consolación del Coso Molina","1","senate","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Agustín Olivares Muñoz","0","senate","CIUDAD REAL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"María Jesús Serrano Jiménez","1","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Antonio Hurtado Zurera","0","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Inmaculada Durán Sánchez","1","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Manuel Torres Aguilar","0","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Rosa Ana González Moreno","1","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Antonio Luis Amaro López","0","congress","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","6"
"José Antonio Nieto Ballesteros","0","congress","CÓRDOBA","PARTIDO POPULAR","PP","1"
"Rafael Merino López","0","congress","CÓRDOBA","PARTIDO POPULAR","PP","2"
"María Luisa Ceballos Casas","1","congress","CÓRDOBA","PARTIDO POPULAR","PP","3"
"Isabel Cabezas Regaño","1","congress","CÓRDOBA","PARTIDO POPULAR","PP","4"
"Manuel Torres Fernández","0","congress","CÓRDOBA","PARTIDO POPULAR","PP","5"
"María Isabel Medina Murillo","1","congress","CÓRDOBA","PARTIDO POPULAR","PP","6"
"Marcial Gómez Balsera","0","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"María Carmen Otero Uribe","1","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Jesús Mateo Lupiáñez Noguerol","0","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Antonio Salido Carrasco","0","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"María del Carmen Bernal Torres","1","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"María Isabel Albas Vives","1","congress","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","6"
"Francisco Javier Camino Revuelto","0","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Dolores Alcaide Arranz","1","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"José María Castellano Martínez","0","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Belén María Solís Valle","1","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Juan Carlos Alamillo Tinahones","0","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Josefa Tamarit Barrero","1","congress","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","6"
"Antonia Parrado Rojas","1","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","1"
"Francisco Cañasveras Garrido","0","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","2"
"Aurora Rubio Herrador","1","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","3"
"Juan Balsera Santos","0","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","4"
"María Dolores Blanco Ortiz","1","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","5"
"Pascual Campos Migueles","0","congress","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","6"
"Marta Domínguez Álvarez","1","congress","CÓRDOBA","PODEMOS","PODEMOS","1"
"Francisco José Ruiz León","0","congress","CÓRDOBA","PODEMOS","PODEMOS","2"
"Susana Falcón Tornu","1","congress","CÓRDOBA","PODEMOS","PODEMOS","3"
"José Larios Martón","0","congress","CÓRDOBA","PODEMOS","PODEMOS","4"
"María Antonia Pérez Reina","1","congress","CÓRDOBA","PODEMOS","PODEMOS","5"
"Micaela Soria Zambrano","1","congress","CÓRDOBA","PODEMOS","PODEMOS","6"
"José Manuel Mármol Servián","0","senate","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"María de la Salud Navajas González","1","senate","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Juan Díaz Caballero","0","senate","CÓRDOBA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"María Beatriz Jurado Fernández de Córdoba","1","senate","CÓRDOBA","PARTIDO POPULAR","PP","1"
"Jesús Ramón Aguirre Muñoz","0","senate","CÓRDOBA","PARTIDO POPULAR","PP","2"
"Fernando Priego Chacón","0","senate","CÓRDOBA","PARTIDO POPULAR","PP","3"
"Francisco Genaro Garrido Jiménez","0","senate","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Isidoro García-Escribano Acedo","0","senate","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"María del Carmen Jaime Mena","1","senate","CÓRDOBA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Emilio Juan Manuel Sánchez Caballero","0","senate","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Ana Isabel Gómez Gómez","1","senate","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Lorenzo Aguilar Tabernero","0","senate","CÓRDOBA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"María Josefa Bravo Rodríguez","1","senate","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","1"
"Juan Merino Cañasveras","0","senate","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","2"
"Antonia Naranjo Carmona","1","senate","CÓRDOBA","UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA, UNIDAD POPULAR EN COMÚN","IULV-CA, UPeC","3"
"María Alegría Jiménez Abao","1","senate","CÓRDOBA","PODEMOS","PODEMOS","1"
"José Manuel Blanco Gómez","0","senate","CÓRDOBA","PODEMOS","PODEMOS","2"
"Miguel Lorenzo Torres","0","congress","A CORUÑA","PARTIDO POPULAR","PP","1"
"Dona Marta González Vázquez","","congress","A CORUÑA","PARTIDO POPULAR","PP","2"
"Juan Manuel Juncal Rodríguez","0","congress","A CORUÑA","PARTIDO POPULAR","PP","3"
"Dona Tristana María Moraleja Gómez","","congress","A CORUÑA","PARTIDO POPULAR","PP","4"
"Juan de Dios Ruano Gómez","0","congress","A CORUÑA","PARTIDO POPULAR","PP","5"
"Dona Margarita Varela Lema","","congress","A CORUÑA","PARTIDO POPULAR","PP","6"
"Marcos López Balado","0","congress","A CORUÑA","PARTIDO POPULAR","PP","7"
"Dona Silvia María Vázquez Cardelle","","congress","A CORUÑA","PARTIDO POPULAR","PP","8"
"Dona Pilar Cancela Rodríguez","","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","1"
"Ricardo Antonio García Mira","0","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","2"
"Dona Gloria María del Valle Rodríguez","","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","3"
"Diego Fernández López","0","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","4"
"Dona Obdulia Taboadela Álvarez","","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","5"
"Gonzalo Diz Álvarez","0","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","6"
"Dona Susana Lebón Rivas","","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","7"
"José Antonio Viña Patiño","0","congress","A CORUÑA","PARTIDO DOS SOCIALISTAS DE GALICIA -PSOE","PSdeG-PSOE","8"
"Antonio Rodríguez Vázquez","0","congress","A CORUÑA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Javier Jesús Ramón Chouza Gestoso","0","congress","A CORUÑA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
